postcode,locality,state,long,lat,Category
2429,WHERROL FLAT,NSW,152.292395,-31.770375,Regional centres and other regional areas
2429,WINGHAM,NSW,152.292395,-31.770375,Regional centres and other regional areas
2429,YARRATT FOREST,NSW,152.292395,-31.770375,Regional centres and other regional areas
2430,BLACK HEAD,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,BOHNOCK,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,BOOTAWA,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,BRIMBIN,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,CABBAGE TREE ISLAND,NSW,152.5901573,-31.94592129,Regional centres and other regional areas
2430,CHATHAM,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,CROKI,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,CUNDLETOWN,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,DIAMOND BEACH,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,DUMARESQ ISLAND,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,FAILFORD,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,GHINNI GHINNI,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,GLENTHORNE,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,HALLIDAYS POINT,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,HAPPY VALLEY,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,HILLVILLE,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,JONES ISLAND,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,KIWARRAK,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,KOLODONG,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,KOORAINGHAT,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,KUNDLE KUNDLE,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,LANSDOWNE,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,LANSDOWNE FOREST,NSW,152.5759597,-31.74718966,Regional centres and other regional areas
2430,MANNING POINT,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,MELINGA,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,MITCHELLS ISLAND,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,MONDROOK,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,OLD BAR,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,OXLEY ISLAND,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,PAMPOOLAH,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,POSSUM BRUSH,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,PURFLEET,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,RAINBOW FLAT,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,RED HEAD,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,SALTWATER,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,TALLWOODS VILLAGE,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,TAREE,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,TAREE DC,NSW,152.444,-31.8895,Regional centres and other regional areas
2430,TAREE SOUTH,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,TAREE WEST,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,TINONEE,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,UPPER LANSDOWNE,NSW,152.503209,-31.899311,Regional centres and other regional areas
2430,WALLABI POINT,NSW,152.503209,-31.899311,Regional centres and other regional areas
2431,ARAKOON,NSW,153.053789,-30.925233,Regional centres and other regional areas
2431,JERSEYVILLE,NSW,153.053789,-30.925233,Regional centres and other regional areas
2431,SOUTH WEST ROCKS,NSW,153.053789,-30.925233,Regional centres and other regional areas
2439,BATAR CREEK,NSW,152.652155,-31.654722,Regional centres and other regional areas
2439,BLACK CREEK,NSW,152.652155,-31.654722,Regional centres and other regional areas
2439,BOBS CREEK,NSW,152.7541001,-31.59173211,Regional centres and other regional areas
2439,HERONS CREEK,NSW,152.7185318,-31.55982444,Regional centres and other regional areas
2439,KENDALL,NSW,152.652155,-31.654722,Regional centres and other regional areas
2439,KEREWONG,NSW,152.652155,-31.654722,Regional centres and other regional areas
2439,KEW,NSW,152.652155,-31.654722,Regional centres and other regional areas
2439,LOGANS CROSSING,NSW,152.652155,-31.654722,Regional centres and other regional areas
2439,LORNE,NSW,152.652155,-31.654722,Regional centres and other regional areas
2439,ROSSGLEN,NSW,152.652155,-31.654722,Regional centres and other regional areas
2439,SWANS CROSSING,NSW,152.652155,-31.654722,Regional centres and other regional areas
2439,UPSALLS CREEK,NSW,152.652155,-31.654722,Regional centres and other regional areas
2440,ALDAVILLA,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,AUSTRAL EDEN,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,BELLBROOK,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,BELLIMBOPINNI,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,BELMORE RIVER,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,BURNT BRIDGE,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,CARRAI,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,CLYBUCCA,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,COLLOMBATTI,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,COMARA,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,CORANGULA,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,CRESCENT HEAD,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,DEEP CREEK,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,DONDINGALONG,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,EAST KEMPSEY,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,EUROKA,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,FREDERICKTON,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,GEORGES CREEK,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,GLADSTONE,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,GREENHILL,NSW,152.8052748,-31.04846286,Regional centres and other regional areas
2440,GREENHILLS,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,HAMPDEN HALL,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,HAT HEAD,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,HICKEYS CREEK,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,KEMPSEY,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,KINCHELA,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,LOWER CREEK,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,MILLBANK,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,MOONEBA,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,MOPARRABAH,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,MUNGAY CREEK,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,OLD STATION,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,POLA CREEK,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,RAINBOW REACH,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,SEVEN OAKS,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,SHERWOOD,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,SKILLION FLAT,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,SMITHTOWN,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,SOUTH KEMPSEY,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,SUMMER ISLAND,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,TEMAGOG,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,TOOROOKA,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,TURNERS FLAT,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,VERGES CREEK,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,WEST KEMPSEY,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,WILLAWARRIN,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,WILLI WILLI,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,WITTITRIN,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,YARRAVEL,NSW,153.019648,-30.375791,Regional centres and other regional areas
2440,YESSABAH,NSW,153.019648,-30.375791,Regional centres and other regional areas
2441,ALLGOMERA,NSW,152.7955009,-30.81816175,Regional centres and other regional areas
2441,ALLGOMERA CREEK,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,BALLENGARRA,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,BARRAGANYATTI,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,BONVILLE,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,BRIL BRIL,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,BRINERVILLE,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,BROWNS CROSSING,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,COOPERABUNG,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,CROSSMAGLEN,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,EUNGAI CREEK,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,EUNGAI RAIL,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,FISHERMANS REACH,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,GEARYS FLAT,NSW,152.5761086,-31.17140281,Regional centres and other regional areas
2441,GRASSY HEAD,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,GUM SCRUB,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,HACKS FERRY,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,KIPPARA,NSW,152.5216493,-31.23432458,Regional centres and other regional areas
2441,KUNDABUNG,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,MARLO MERRICAN,NSW,152.679974,-31.18951315,Regional centres and other regional areas
2441,ROLLANDS PLAINS,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,STUARTS POINT,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,TAMBAN,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,TELEGRAPH POINT,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,UPPER ROLLANDS PLAINS,NSW,152.831369,-30.816097,Regional centres and other regional areas
2441,YARRAHAPINNI,NSW,152.831369,-30.816097,Regional centres and other regional areas
2442,KEMPSEY MSC,NSW,152.848,-31.0605,Regional centres and other regional areas
2442,MID NORTH COAST MSC,NSW,152.917,-31.4352,Regional centres and other regional areas
2443,BOBS CREEK,NSW,152.747152,-31.725436,Regional centres and other regional areas
2443,CAMDEN HEAD,NSW,152.747152,-31.725436,Regional centres and other regional areas
2443,CORALVILLE,NSW,152.747152,-31.725436,Regional centres and other regional areas
2443,DEAUVILLE,NSW,152.747152,-31.725436,Regional centres and other regional areas
2443,DIAMOND HEAD,NSW,152.747152,-31.725436,Regional centres and other regional areas
2443,DICKS HILL,NSW,152.747152,-31.725436,Regional centres and other regional areas
2443,DUNBOGAN,NSW,152.747152,-31.725436,Regional centres and other regional areas
2443,HANNAM VALE,NSW,152.747152,-31.725436,Regional centres and other regional areas
2443,HERONS CREEK,NSW,152.747152,-31.725436,Regional centres and other regional areas
2443,JOHNS RIVER,NSW,152.747152,-31.725436,Regional centres and other regional areas
2443,LAKEWOOD,NSW,152.747152,-31.725436,Regional centres and other regional areas
2443,LAURIETON,NSW,152.747152,-31.725436,Regional centres and other regional areas
2443,MIDDLE BROTHER,NSW,152.747152,-31.725436,Regional centres and other regional areas
2443,MOORLAND,NSW,152.747152,-31.725436,Regional centres and other regional areas
2443,NORTH BROTHER,NSW,152.747152,-31.725436,Regional centres and other regional areas
2443,NORTH HAVEN,NSW,152.747152,-31.725436,Regional centres and other regional areas
2443,STEWARTS RIVER,NSW,152.747152,-31.725436,Regional centres and other regional areas
2443,WAITUI,NSW,152.747152,-31.725436,Regional centres and other regional areas
2443,WEST HAVEN,NSW,152.747152,-31.725436,Regional centres and other regional areas
2444,BLACKMANS POINT,NSW,152.87253,-31.439614,Regional centres and other regional areas
2444,FERNBANK CREEK,NSW,152.87253,-31.439614,Regional centres and other regional areas
2444,FLYNNS BEACH,NSW,152.87253,-31.439614,Regional centres and other regional areas
2444,LIGHTHOUSE BEACH,NSW,152.87253,-31.439614,Regional centres and other regional areas
2444,LIMEBURNERS CREEK,NSW,152.87253,-31.439614,Regional centres and other regional areas
2444,NORTH SHORE,NSW,152.87253,-31.439614,Regional centres and other regional areas
2444,PORT MACQUARIE,NSW,152.87253,-31.439614,Regional centres and other regional areas
2444,PORT MACQUARIE BC,NSW,152.87253,-31.439614,Regional centres and other regional areas
2444,RIVERSIDE,NSW,152.87253,-31.439614,Regional centres and other regional areas
2444,SETTLEMENT CITY,NSW,152.87253,-31.439614,Regional centres and other regional areas
2444,THE HATCH,NSW,152.87253,-31.439614,Regional centres and other regional areas
2444,THRUMSTER,NSW,152.87253,-31.439614,Regional centres and other regional areas
2445,BONNY HILLS,NSW,152.820899,-31.583037,Regional centres and other regional areas
2445,GRANTS BEACH,NSW,152.820899,-31.583037,Regional centres and other regional areas
2445,JOLLY NOSE,NSW,152.7845573,-31.59057995,Regional centres and other regional areas
2445,LAKE CATHIE,NSW,152.820899,-31.583037,Regional centres and other regional areas
2446,BAGNOO,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,BAGO,NSW,152.6671555,-31.51174447,Regional centres and other regional areas
2446,BANDA BANDA,NSW,152.4528856,-31.19475731,Regional centres and other regional areas
2446,BEECHWOOD,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,BELLANGRY,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,BIRDWOOD,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,BROMBIN,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,BYABARRA,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,CAIRNCROSS,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,CROSSLANDS,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,DEBENHAM,NSW,152.2477197,-31.4588198,Regional centres and other regional areas
2446,DOYLES RIVER,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,ELLENBOROUGH,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,FORBES RIVER,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,FRAZERS CREEK,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,GEARYS FLAT,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,HARTYS PLAINS,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,HOLLISDALE,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,HUNTINGDON,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,HYNDMANS CREEK,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,KINDEE,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,KING CREEK,NSW,152.756541,-31.49239677,Regional centres and other regional areas
2446,LAKE INNES,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,LONG FLAT,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,LOWER PAPPINBARRA,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,MARLO MERRICAN,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,MORTONS CREEK,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,MOUNT SEAVIEW,NSW,152.1980539,-31.36589017,Regional centres and other regional areas
2446,PAPPINBARRA,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,PEMBROOKE,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,PIPECLAY,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,RAWDON ISLAND,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,REDBANK,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,ROSEWOOD,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,SANCROX,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,TOMS CREEK,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,UPPER PAPPINBARRA,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,WAUCHOPE,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,WERRIKIMBE,NSW,152.2114518,-31.25014561,Regional centres and other regional areas
2446,YARRAS,NSW,152.466916,-31.387394,Regional centres and other regional areas
2446,YIPPIN CREEK,NSW,152.466916,-31.387394,Regional centres and other regional areas
2447,BAKERS CREEK,NSW,152.7145508,-30.82662169,Regional centres and other regional areas
2447,BURRAPINE,NSW,152.751629,-30.77067,Regional centres and other regional areas
2447,CONGARINNI,NSW,152.751629,-30.77067,Regional centres and other regional areas
2447,CONGARINNI NORTH,NSW,152.8841903,-30.68211559,Regional centres and other regional areas
2447,DONNELLYVILLE,NSW,152.751629,-30.77067,Regional centres and other regional areas
2447,GUMMA,NSW,152.751629,-30.77067,Regional centres and other regional areas
2447,MACKSVILLE,NSW,152.751629,-30.77067,Regional centres and other regional areas
2447,NEWEE CREEK,NSW,152.751629,-30.77067,Regional centres and other regional areas
2447,NORTH MACKSVILLE,NSW,152.9436257,-30.6895366,Regional centres and other regional areas
2447,SCOTTS HEAD,NSW,152.751629,-30.77067,Regional centres and other regional areas
2447,TALARM,NSW,152.751629,-30.77067,Regional centres and other regional areas
2447,TAYLORS ARM,NSW,152.751629,-30.77067,Regional centres and other regional areas
2447,THUMB CREEK,NSW,152.751629,-30.77067,Regional centres and other regional areas
2447,UPPER TAYLORS ARM,NSW,152.751629,-30.77067,Regional centres and other regional areas
2447,UTUNGUN,NSW,152.751629,-30.77067,Regional centres and other regional areas
2447,WARRELL CREEK,NSW,152.751629,-30.77067,Regional centres and other regional areas
2447,WAY WAY,NSW,152.751629,-30.77067,Regional centres and other regional areas
2447,WIRRIMBI,NSW,152.751629,-30.77067,Regional centres and other regional areas
2447,YARRANBELLA,NSW,152.751629,-30.77067,Regional centres and other regional areas
2448,HYLAND PARK,NSW,152.956681,-30.604667,Regional centres and other regional areas
2448,NAMBUCCA HEADS,NSW,152.956681,-30.604667,Regional centres and other regional areas
2448,VALLA,NSW,152.956681,-30.604667,Regional centres and other regional areas
2448,VALLA BEACH,NSW,152.956681,-30.604667,Regional centres and other regional areas
2448,VIEWMONT,NSW,152.956681,-30.604667,Regional centres and other regional areas
2449,ARGENTS HILL,NSW,152.737629,-30.62816,Regional centres and other regional areas
2449,BOWRAVILLE,NSW,152.737629,-30.62816,Regional centres and other regional areas
2449,BUCKRA BENDINNI,NSW,152.6981682,-30.65151528,Regional centres and other regional areas
2449,GIRRALONG,NSW,152.737629,-30.62816,Regional centres and other regional areas
2449,KENNAICLE CREEK,NSW,152.737629,-30.62816,Regional centres and other regional areas
2449,KILLIEKRANKIE,NSW,152.526823,-30.55291965,Regional centres and other regional areas
2449,MISSABOTTI,NSW,152.737629,-30.62816,Regional centres and other regional areas
2449,SOUTH ARM,NSW,152.737629,-30.62816,Regional centres and other regional areas
2449,TEWINGA,NSW,152.737629,-30.62816,Regional centres and other regional areas
2450,BOAMBEE,NSW,152.658268,-30.097726,Regional centres and other regional areas
2450,BONVILLE,NSW,153.0171326,-30.37491129,Regional centres and other regional areas
2450,BROOKLANA,NSW,152.658268,-30.097726,Regional centres and other regional areas
2450,BUCCA,NSW,152.658268,-30.097726,Regional centres and other regional areas
2450,COFFS HARBOUR,NSW,152.658268,-30.097726,Regional centres and other regional areas
2450,COFFS HARBOUR DC,NSW,153.109,-30.2986,Regional centres and other regional areas
2450,COFFS HARBOUR JETTY,NSW,152.658268,-30.097726,Regional centres and other regional areas
2450,COFFS HARBOUR PLAZA,NSW,152.658268,-30.097726,Regional centres and other regional areas
2450,CORAMBA,NSW,152.658268,-30.097726,Regional centres and other regional areas
2450,DAIRYVILLE,NSW,152.658268,-30.097726,Regional centres and other regional areas
2450,GLENREAGH,NSW,152.658268,-30.097726,Regional centres and other regional areas
2450,KARANGI,NSW,152.658268,-30.097726,Regional centres and other regional areas
2450,KORORA,NSW,152.658268,-30.097726,Regional centres and other regional areas
2450,LOWANNA,NSW,152.658268,-30.097726,Regional centres and other regional areas
2450,LOWER BUCCA,NSW,152.658268,-30.097726,Regional centres and other regional areas
2450,MOONEE BEACH,NSW,152.658268,-30.097726,Regional centres and other regional areas
2450,NANA GLEN,NSW,152.658268,-30.097726,Regional centres and other regional areas
2450,NORTH BOAMBEE VALLEY,NSW,152.658268,-30.097726,Regional centres and other regional areas
2450,SAPPHIRE BEACH,NSW,152.658268,-30.097726,Regional centres and other regional areas
2450,SHERWOOD,NSW,153.0454187,-30.03087806,Regional centres and other regional areas
2450,ULONG,NSW,152.658268,-30.097726,Regional centres and other regional areas
2450,UPPER ORARA,NSW,152.658268,-30.097726,Regional centres and other regional areas
2452,BAYLDON,NSW,153.08188,-30.357168,Regional centres and other regional areas
2452,BOAMBEE EAST,NSW,153.08188,-30.357168,Regional centres and other regional areas
2452,SAWTELL,NSW,153.08188,-30.357168,Regional centres and other regional areas
2452,TOORMINA,NSW,153.08188,-30.357168,Regional centres and other regional areas
2453,BIELSDOWN HILLS,NSW,152.6703126,-30.36840993,Regional centres and other regional areas
2453,BILLYS CREEK,NSW,152.621062,-30.329085,Regional centres and other regional areas
2453,BOSTOBRICK,NSW,152.621062,-30.329085,Regional centres and other regional areas
2453,BRIGGSVALE,NSW,152.621062,-30.329085,Regional centres and other regional areas
2453,CASCADE,NSW,152.7837915,-30.22840035,Regional centres and other regional areas
2453,CLOUDS CREEK,NSW,152.621062,-30.329085,Regional centres and other regional areas
2453,DEER VALE,NSW,152.621062,-30.329085,Regional centres and other regional areas
2453,DORRIGO,NSW,152.621062,-30.329085,Regional centres and other regional areas
2453,DORRIGO MOUNTAIN,NSW,152.7309701,-30.37553037,Regional centres and other regional areas
2453,DORRIGO NORTH,NSW,152.621062,-30.329085,Regional centres and other regional areas
2453,DUNDURRABIN,NSW,152.621062,-30.329085,Regional centres and other regional areas
2453,EBOR,NSW,152.621062,-30.329085,Regional centres and other regional areas
2453,FERNBROOK,NSW,152.621062,-30.329085,Regional centres and other regional areas
2453,GANGARA,NSW,152.621062,-30.329085,Regional centres and other regional areas
2453,GLEN FERNAIGH,NSW,152.621062,-30.329085,Regional centres and other regional areas
2453,HERNANI,NSW,152.621062,-30.329085,Regional centres and other regional areas
2453,LEIGH,NSW,152.621062,-30.329085,Regional centres and other regional areas
2453,MARENGO,NSW,152.4164012,-30.14016881,Regional centres and other regional areas
2453,MAYNARDS PLAINS,NSW,152.621062,-30.329085,Regional centres and other regional areas
2453,MEGAN,NSW,152.621062,-30.329085,Regional centres and other regional areas
2453,MOONPAR,NSW,152.6416587,-30.22185073,Regional centres and other regional areas
2453,MOONPAR,NSW,152.6416587,-30.22185073,Regional centres and other regional areas
2453,MULDIVA,NSW,152.621062,-30.329085,Regional centres and other regional areas
2453,NEVER NEVER,NSW,152.8193932,-30.35583078,Regional centres and other regional areas
2453,NORTH DORRIGO,NSW,152.6807697,-30.26706706,Regional centres and other regional areas
2453,TALLOWWOOD RIDGE,NSW,152.7239732,-30.261156,Regional centres and other regional areas
2453,TYRINGHAM,NSW,152.621062,-30.329085,Regional centres and other regional areas
2453,WILD CATTLE CREEK,NSW,152.7468709,-30.14637427,Regional centres and other regional areas
2454,BELLINGEN,NSW,152.840266,-30.459807,Regional centres and other regional areas
2454,BRIERFIELD,NSW,152.840266,-30.459807,Regional centres and other regional areas
2454,BRINERVILLE,NSW,152.4954151,-30.46794079,Regional centres and other regional areas
2454,BUNDAGEN,NSW,152.840266,-30.459807,Regional centres and other regional areas
2454,DARKWOOD,NSW,152.840266,-30.459807,Regional centres and other regional areas
2454,FERNMOUNT,NSW,152.840266,-30.459807,Regional centres and other regional areas
2454,GLENIFFER,NSW,152.840266,-30.459807,Regional centres and other regional areas
2454,GORDONVILLE,NSW,152.840266,-30.459807,Regional centres and other regional areas
2454,HYDES CREEK,NSW,152.840266,-30.459807,Regional centres and other regional areas
2454,KALANG,NSW,152.840266,-30.459807,Regional centres and other regional areas
2454,KOOROOWI,NSW,152.840266,-30.459807,Regional centres and other regional areas
2454,MYLESTOM,NSW,152.840266,-30.459807,Regional centres and other regional areas
2454,ORAMA,NSW,152.840266,-30.459807,Regional centres and other regional areas
2454,RALEIGH,NSW,152.840266,-30.459807,Regional centres and other regional areas
2454,REPTON,NSW,152.840266,-30.459807,Regional centres and other regional areas
2454,SCOTCHMAN,NSW,152.840266,-30.459807,Regional centres and other regional areas
2454,SPICKETTS CREEK,NSW,152.8626791,-30.52546537,Regional centres and other regional areas
2454,SUNNY CORNER,NSW,152.840266,-30.459807,Regional centres and other regional areas
2454,THORA,NSW,152.840266,-30.459807,Regional centres and other regional areas
2454,UPPER THORA,NSW,152.840266,-30.459807,Regional centres and other regional areas
2454,VALERY,NSW,152.840266,-30.459807,Regional centres and other regional areas
2455,TARKEETH,NSW,152.96348,-30.529366,Regional centres and other regional areas
2455,URUNGA,NSW,152.96348,-30.529366,Regional centres and other regional areas
2456,ARRAWARRA,NSW,153.143409,-30.073663,Regional centres and other regional areas
2456,ARRAWARRA HEADLAND,NSW,153.143409,-30.073663,Regional centres and other regional areas
2456,CORINDI BEACH,NSW,153.143409,-30.073663,Regional centres and other regional areas
2456,DIRTY CREEK,NSW,153.1435857,-29.98905156,Regional centres and other regional areas
2456,EMERALD BEACH,NSW,153.143409,-30.073663,Regional centres and other regional areas
2456,MULLAWAY,NSW,153.143409,-30.073663,Regional centres and other regional areas
2456,RED ROCK,NSW,153.143409,-30.073663,Regional centres and other regional areas
2456,SAFETY BEACH,NSW,153.143409,-30.073663,Regional centres and other regional areas
2456,SANDY BEACH,NSW,153.143409,-30.073663,Regional centres and other regional areas
2456,UPPER CORINDI,NSW,153.143409,-30.073663,Regional centres and other regional areas
2456,WOOLGOOLGA,NSW,153.143409,-30.073663,Regional centres and other regional areas
2460,ALUMY CREEK,NSW,153.271074,-29.320772,Regional centres and other regional areas
2460,BANYABBA,NSW,152.9337745,-29.37235419,Regional centres and other regional areas
2460,BARCOONGERE,NSW,153.271074,-29.320772,Regional centres and other regional areas
2460,BARRETTS CREEK,NSW,153.271074,-29.320772,Regional centres and other regional areas
2460,BARYULGIL,NSW,153.271074,-29.320772,Regional centres and other regional areas
2460,BLAXLANDS CREEK,NSW,153.271074,-29.320772,Regional centres and other regional areas
2460,BLAXLANDS FLAT,NSW,153.271074,-29.320772,Regional centres and other regional areas
2460,BOM BOM,NSW,153.271074,-29.320772,Regional centres and other regional areas
2460,BOOKRAM,NSW,153.271074,-29.320772,Regional centres and other regional areas
2460,BRAUNSTONE,NSW,153.271074,-29.320772,Regional centres and other regional areas
2460,BRUSHGROVE,NSW,153.271074,-29.320772,Regional centres and other regional areas
2460,BUCCARUMBI,NSW,153.271074,-29.320772,Regional centres and other regional areas
2460,CALAMIA,NSW,153.271074,-29.320772,Regional centres and other regional areas
2460,CANGAI,NSW,153.271074,-29.320772,Regional centres and other regional areas
2460,CARNHAM,NSW,153.271074,-29.320772,Regional centres and other regional areas
2460,CARRS CREEK,NSW,153.271074,-29.320772,Regional centres and other regional areas
2460,CARRS ISLAND,NSW,153.271074,-29.320772,Regional centres and other regional areas
2460,CARRS PENINSULA,NSW,152.9042877,-29.6529587,Regional centres and other regional areas
